,vol_requests,event_time,hits,is_priority,category_id,amsl,amsl_unit,org_title,org_content_id,addresses_count,locality,region,postalcode,primary_loc,display_url,recurrence_type,hours,created_date,last_modified_date,status,Latitude,Longitude,Census Tract,BIN,BBL,NTA
605,3,0,322,,2.0,,,The HOPE Program,4291,1,"1 Smith Street
Brooklyn, NY 11201
(40.69142005102751, -73.987316196984)",NY,11201.0,,/opportunities/5224,ongoing,0,March 22 2011,March 22 2011,approved,,,,,,
606,8,0,538,,3.0,,,Kids For Tomorrow,38714,1,"353 Third Ave
New York, NY 10010
(40.74062169751107, -73.98179661888042)",NY,10010.0,,/opportunities/5219,ongoing,0,March 21 2011,March 22 2011,approved,,,,,,
607,8,0,346,,2.0,,,The Lenox Hill Neighborhood House,2138,1,"331 70th Street
New York, NY 10018
(40.63454489394634, -74.02560091774434)",NY,10018.0,,/opportunities/5145,ongoing,0,March 01 2011,March 01 2011,approved,,,,,,
608,3,0,179,,2.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22 Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5631,ongoing,0,August 15 2011,August 15 2011,approved,,,,,,
609,20,0,355,,1.0,,,"The West Harlem Art Fund, Inc.",38167,1,"17 Nolan Park on Governor 's Island
New York, NY 10004
(40.688827825343935, -74.01911250583743)",NY,10004.0,,/opportunities/5402,ongoing,0,June 03 2011,June 03 2011,approved,,,,,,
610,1,0,119,y,5.0,,,New York City Department of Parks & Recreation,3706,1,"131 40 Fowler Avenue
Flushing, NY 11355
(40.7512997969481, -73.82147854789662)",NY,11355.0,,/opportunities/5737,ongoing,0,September 13 2011,September 14 2011,approved,,,,,,
611,50,0,10,y,2.0,,,NYC Service,3747,1,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,,/opportunities/4986,onetime,0,January 11 2011,February 02 2011,approved,,,,,,
612,50,0,209,,3.0,,,Generation Citizen,50166,1,"45 21st St
New York, NY 10010
(40.74124198713292, -73.99285956859529)",NY,10010.0,,/opportunities/5633,ongoing,0,August 16 2011,August 17 2011,approved,,,,,,
613,1,0,80,,1.0,,,Girls Incorporated Of New York City,1166,1,"120 Wall Street
New York, NY 10005
(40.704414750033095, -74.00648429733923)",NY,10005.0,,/opportunities/5370,ongoing,0,May 17 2011,June 08 2011,approved,,,,,,
614,3,0,227,,1.0,,,The Family Center,44702,1,"315 36th Street
New York, NY 10018
(40.75386846842434, -73.99347110757526)",NY,10018.0,,/opportunities/5597,ongoing,0,August 04 2011,August 04 2011,approved,,,,,,
615,2,0,257,,1.0,,,Family and Community Support Services,38868,1,"1195 St Marks Ave
Brooklyn, NY 11213
(40.674130422885526, -73.92980967882666)",NY,11213.0,,/opportunities/5265,ongoing,0,April 12 2011,April 14 2011,approved,,,,,,
616,15,0,290,,1.0,,,ARTs East New York Inc.,37775,1,"568 Jerome St
Brooklyn, NY 11207
(40.667188699215906, -73.88520654134761)",NY,11207.0,,/opportunities/5098,ongoing,0,February 11 2011,March 02 2011,approved,,,,,,
617,30,0,442,,3.0,,,"Mentors Organized means Victory for Everyone,(MOVE)Inc.",3936,1,"477 Greene Ave
brooklyn, NY 11216
(40.68833873427424, -73.95194766904321)",NY,11216.0,,/opportunities/5031,ongoing,0,January 24 2011,January 25 2011,approved,,,,,,
618,15,0,255,y,1.0,,,Governors Island Alliance,3862,1,"4 Irving Place
New York, NY 10003
(40.734106908087384, -73.98864446892128)",NY,10003.0,,/opportunities/5347,onetime,0,May 10 2011,May 11 2011,approved,,,,,,
619,5,0,329,,1.0,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5276,ongoing,0,April 12 2011,April 14 2011,approved,,,,,,
620,22,0,324,,1.0,,,Office of Recycling Outreach and Education,36773,1,"51 Chambers Street
New York, NY 10007
(40.71377351801845, -74.0053942535769)",NY,10007.0,,/opportunities/5721,onetime,0,September 06 2011,September 07 2011,approved,,,,,,
621,6,0,69,,3.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22 Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5579,ongoing,0,August 01 2011,August 01 2011,approved,,,,,,
622,1,0,45,y,2.0,,,New York Legal Assistance Group,104,1,"450 33rd Street
New York, NY 10001-2603
(40.75347794565972, -73.99864692871675)",NY,,,/opportunities/5338,ongoing,0,May 02 2011,May 02 2011,approved,,,,,,
623,1,0,437,,5.0,,,New York City Department of Parks & Recreation,3706,1,"Metropolitan Ave
Queens, NY 11418
(40.69637041236467, -73.84031024991805)",NY,11418.0,,/opportunities/4973,ongoing,0,January 07 2011,January 10 2011,approved,,,,,,
624,200,0,599,,1.0,,,Concern Worldwide US,3642,1,"355 Lexington Ave
New York, NY 10017
(40.75016951126717, -73.97694147468593)",NY,10017.0,,/opportunities/5079,ongoing,0,February 04 2011,February 16 2011,approved,,,,,,
625,50,0,165,,4.0,,,Office of Recycling Outreach and Education,36773,1,"51 Chambers Street
New York, NY 10007
(40.71377351801845, -74.0053942535769)",NY,10007.0,,/opportunities/5556,ongoing,0,July 25 2011,July 28 2011,approved,,,,,,
626,3,0,155,,,,,New York Futsal,39106,1,"233 77th Street
New York, NY 10024
(40.78255158071745, -73.98091585032279)",NY,10024.0,,/opportunities/5281,ongoing,0,April 13 2011,April 14 2011,approved,,,,,,
627,20,0,12,,3.0,,,Harlem RBI,4126,1,"333 100th Street
New York, NY 10029
(40.7864951475855, -73.94439880643534)",NY,10029.0,,/opportunities/5776,ongoing,0,September 23 2011,September 26 2011,approved,,,,,,
628,30,0,886,,1.0,,,Children's Museum Of The Arts,1310,1,"182 Lafayette Street
New York, NY 10013
(40.72063851944171, -73.9985522770408)",NY,10013.0,,/opportunities/5301,onetime,0,April 17 2011,April 18 2011,approved,,,,,,
629,30,0,672,,,,,Artists Striving To End Poverty,2250,1,"165 46th Street
New York, NY 10036
(40.7586085621595, -73.98506333562563)",NY,10036.0,,/opportunities/5014,ongoing,0,January 18 2011,February 03 2011,approved,,,,,,
630,3,0,17,,1.0,,,BCA,1250,1,"244 Madison Ave
New York, NY 10016
(40.75015809710567, -73.98126558278405)",NY,10016.0,,/opportunities/5715,onetime,0,September 02 2011,September 02 2011,approved,,,,,,
631,1,0,174,,1.0,,,"Spoons Across America dba Farm to Table, Inc.",37389,1,"540 President Street
Brooklyn, NY 11215
(40.6773834625823, -73.98508745696203)",NY,11215.0,,/opportunities/5048,ongoing,0,January 27 2011,January 28 2011,approved,,,,,,
632,20,0,386,,1.0,,,Learning Leaders,213,1,"200 Eastern Parkway
Brooklyn, NY 11238
(40.671546408201536, -73.9625767044186)",NY,11238.0,,/opportunities/5527,ongoing,0,July 18 2011,September 16 2011,approved,,,,,,
633,20,0,37,,2.0,,,Street Project,3001,1,"120 Broadway
New York, NY 10271
(40.708443712724375, -74.011142785451)",NY,10271.0,,/opportunities/5015,onetime,0,January 19 2011,January 21 2011,approved,,,,,,
634,1,0,504,,1.0,,,Brooklyn Community Services,39558,1,"285 Schermerhorn Street
Brooklyn, NY 11217
(40.687790343385544, -73.98292053949278)",NY,11217.0,,/opportunities/5327,ongoing,0,April 27 2011,April 29 2011,approved,,,,,,
635,50,0,621,y,2.0,,,NYC Service,3747,1,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,,/opportunities/4984,onetime,0,January 11 2011,February 02 2011,approved,,,,,,
636,20,0,166,,1.0,,,The Trevor Project,40060,1,"80 Maiden Ln
New York, NY 10038
(40.70722063476455, -74.00745556513084)",NY,10038.0,,/opportunities/5373,ongoing,0,May 18 2011,May 23 2011,approved,,,,,,
637,5,0,299,,2.0,,,The Momentum Project,46019,1,"85 165 Street
Bronx, NY 10452
(40.83162353671856, -73.922408930193)",NY,10452.0,,/opportunities/5517,ongoing,0,July 13 2011,July 15 2011,approved,,,,,,
638,50,0,178,,1.0,,,Girl Scouts NYC,44253,1,"43 23rd St
New York, NY 10010
(40.74227620746666, -73.9913217279252)",NY,10010.0,,/opportunities/5505,ongoing,0,July 07 2011,July 07 2011,approved,,,,,,
639,6,0,203,,2.0,,,Arab American Association Of New York,3810,1,"7111 5th avenue
Brooklyn, NY 11209
(40.63245112562076, -74.02139571101452)",NY,11209.0,,/opportunities/5586,ongoing,0,August 02 2011,August 11 2011,approved,,,,,,
640,10,0,45,,1.0,,,American Diabetes Association,39913,1,"333 Seventh Avenue
New York, NY 10001
(40.747492275236596, -73.99319231774615)",NY,10001.0,,/opportunities/5355,onetime,0,May 12 2011,June 01 2011,approved,,,,,,
641,2,0,313,,1.0,,,Hospital Audiences Inc. (HAI),3094,1,"548 Broadway
New York, NY 10012
(40.723633146495736, -73.99822304358818)",NY,10012.0,,/opportunities/5625,ongoing,0,August 12 2011,August 15 2011,approved,,,,,,
642,100,0,230,,2.0,,,"inMotion, Inc.",35198,1,"1411 Broadway at 39th Street
New YOrk, NY 10018
(40.756840774582145, -73.99669149981281)",NY,10018.0,,/opportunities/5701,onetime,0,August 31 2011,August 31 2011,approved,,,,,,
643,36,0,269,y,2.0,,,NYC Service,3747,1,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,,/opportunities/5775,ongoing,0,September 22 2011,September 22 2011,approved,,,,,,
644,40,0,577,,1.0,,,Police Athletic League Of New York,3067,1,"34 1 2 East 12th Street
New York, NY 10003
(40.734434119371144, -73.99401070079284)",NY,10003.0,,/opportunities/5045,ongoing,0,January 26 2011,January 26 2011,approved,,,,,,
645,5,0,468,,,,,Dr. Theodore A. Atlas Foundation,38217,1,"543 Cary Ave
Staten Island, NY 10310
(40.632317121459955, -74.11999682434858)",NY,10310.0,,/opportunities/5146,ongoing,0,March 01 2011,March 01 2011,approved,,,,,,
646,50,0,69,,1.0,,,"The Puppetry Arts Theatre, Inc",999,1,"108 court street
brooklyn, NY 11202
(40.69046698947164, -73.99203002284442)",NY,11202.0,,/opportunities/5405,ongoing,0,June 03 2011,June 03 2011,approved,,,,,,
647,1,0,154,,1.0,,,Queens Pride House,34384,1,"76 11 37th Avenue
Jackson Heights, NY 11372
(40.75163073936716, -73.88361254528269)",NY,11372.0,,/opportunities/5178,ongoing,0,March 10 2011,June 16 2011,approved,,,,,,
648,15,0,296,,1.0,,,No Doubt Inc.,38358,1,"61 43 186th Street
Fresh Meadows, NY 11365
(40.73987184371066, -73.79462153515567)",NY,11365.0,,/opportunities/5163,ongoing,0,March 08 2011,March 09 2011,approved,,,,,,
649,3,0,506,,2.0,,,"Jewish Home Lifecare, Manhattan Division",2694,1,"120 106th Street
New York, NY 10025
(40.7994834845182, -73.96352009942227)",NY,10025.0,,/opportunities/5396,ongoing,0,June 01 2011,September 14 2011,approved,,,,,,
650,20,0,237,,4.0,,,The New York Botanical Garden,423,1,"2900 Southern Boulevard
Bronx, NY 10458
(40.865047547653994, -73.88379028800846)",NY,10458.0,,/opportunities/5530,ongoing,0,July 19 2011,July 20 2011,approved,,,,,,
651,20,0,374,,2.0,,,The Olivieri Drop In Center for Men and Women,39184,1,"575 8th Ave
New York, NY 10018
(40.754911681978285, -73.99150159233108)",NY,10018.0,,/opportunities/5267,ongoing,0,April 12 2011,April 14 2011,approved,,,,,,
652,10,0,210,,1.0,,,2011 World Science Festival,39246,1,"475 Riverside Drive
New York, NY 10115
(40.811119146157, -73.96405175554054)",NY,10115.0,,/opportunities/5286,ongoing,0,April 13 2011,April 14 2011,approved,,,,,,
653,10,0,2192,,4.0,,,"Services for the UnderServed, Inc.",38951,2,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5306,ongoing,0,April 19 2011,August 16 2011,approved,,,,,,
654,3,0,164,,1.0,,,The Family Center,44702,1,"315 36th Street
New York, NY 10018
(40.75386846842434, -73.99347110757526)",NY,10018.0,,/opportunities/5598,ongoing,0,August 04 2011,August 04 2011,approved,,,,,,
655,8,0,54,,1.0,,,Project Mentor Development Council Inc. ,47371,1,"260 MacDougal Street
Brooklyn, NY 11233
(40.68038499926165, -73.90993739564615)",NY,11233.0,,/opportunities/5528,ongoing,0,July 19 2011,July 19 2011,approved,,,,,,
656,20,0,243,,1.0,,,iGotITtoo,38685,1,"380385 Brooklyn
NY 11238
(40.67886241346963, -73.9638204696389)",NY,11238.0,,/opportunities/5214,ongoing,0,March 21 2011,July 09 2011,approved,,,,,,
657,2,0,297,,1.0,,,Big Apple Basketball,36124,1,"55 Lexington Avenue
New York, NY 10010
(40.74055729531126, -73.98392283234197)",NY,10010.0,,/opportunities/5126,ongoing,0,February 23 2011,February 23 2011,approved,,,,,,
658,15,0,361,,5.0,,,National Multiple Sclerosis Society NYC Chapter,545,1,"733 Third Avenue
New York, NY 10017
(40.753095051479136, -73.9727597212405)",NY,10017.0,,/opportunities/5479,ongoing,0,June 21 2011,June 21 2011,approved,,,,,,
659,1,0,262,,2.0,,,New York Legal Assistance Group,104,1,"7 Hanover Square
New York, NY 10004
(40.7043068313896, -74.00918226342714)",NY,10004.0,,/opportunities/5641,ongoing,0,August 16 2011,August 17 2011,approved,,,,,,
660,3,0,197,,2.0,,,New York Legal Assistance Group,104,1,"7 Hanover Square
New York, NY 10004
(40.7043068313896, -74.00918226342714)",NY,10004.0,,/opportunities/5640,ongoing,0,August 16 2011,August 17 2011,approved,,,,,,
661,10,0,113,,1.0,,,Iridescent,38544,1,"890 Garrison Ave
Bronx, NY 10474
(40.817114194167054, -73.89198548226072)",NY,10474.0,,/opportunities/5218,onetime,0,March 21 2011,March 21 2011,approved,,,,,,
662,1,0,145,,2.0,,,"Services for the UnderServed, Inc.",38951,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5541,ongoing,0,July 20 2011,August 23 2011,approved,,,,,,
663,2,0,330,,1.0,,,World Cares Center,36979,1,"520 8th Ave
NY, NY 10018
(40.75376054978079, -73.99232896859803)",NY,10018.0,,/opportunities/5398,ongoing,0,June 01 2011,August 09 2011,approved,,,,,,
664,5,0,304,,1.0,,,Mayor's Office of Adult Education,43738,1,"100 Gold Street
New York, NY 10038
(40.71053013983237, -74.00381331091222)",NY,10038.0,,/opportunities/5507,ongoing,0,July 07 2011,July 07 2011,approved,,,,,,
